Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Private
Ocultation by Himalia,11/12/2020,21:49,11/12/2020,21:49,False,"Coord Star: 19 35 33.7514 -22 18 23.6730
C/A: 1.737 arcsec
P/A 352.98 deg
Velocity: 29.94 km/s
Distance: 5.57 AU
MagR: 13.4
",False
Ocultation by Himalia,11/13/2020,00:46,11/13/2020,00:46,False,"Coord Star: 19 35 39.3901 -22 18 13.9530
C/A: 1.666 arcsec
P/A 352.96 deg
Velocity: 29.99 km/s
Distance: 5.57 AU
MagR: 15.9
",False
Ocultation by Himalia,11/15/2020,15:08,11/15/2020,15:08,False,"Coord Star: 19 37 40.2650 -22 14 38.9430
C/A: 1.036 arcsec
P/A 172.62 deg
Velocity: 31.07 km/s
Distance: 5.61 AU
MagR: 16.6
",False
Ocultation by Himalia,11/16/2020,12:19,11/16/2020,12:19,False,"Coord Star: 19 38 22.1259 -22 13 25.4440
C/A: 1.36 arcsec
P/A 352.5 deg
Velocity: 31.43 km/s
Distance: 5.62 AU
MagR: 17.0
",False
Ocultation by Himalia,11/16/2020,16:28,11/16/2020,16:28,False,"Coord Star: 19 38 30.3680 -22 13 10.8360
C/A: 1.837 arcsec
P/A 352.48 deg
Velocity: 31.5 km/s
Distance: 5.62 AU
MagR: 16.5
",False
Ocultation by Himalia,11/17/2020,05:41,11/17/2020,05:41,False,"Coord Star: 19 38 56.6626 -22 12 18.6130
C/A: 1.902 arcsec
P/A 172.41 deg
Velocity: 31.72 km/s
Distance: 5.63 AU
MagR: 13.7
",False
Ocultation by Himalia,11/17/2020,16:48,11/17/2020,16:48,False,"Coord Star: 19 39 18.9345 -22 11 39.5550
C/A: 0.43 arcsec
P/A 352.34 deg
Velocity: 31.91 km/s
Distance: 5.63 AU
MagR: 16.8
",False
Ocultation by Himalia,11/18/2020,16:35,11/18/2020,16:35,False,"Coord Star: 19 40 06.8613 -22 10 08.8200
C/A: 0.065 arcsec
P/A 172.27 deg
Velocity: 32.3 km/s
Distance: 5.65 AU
MagR: 15.3
",False
Ocultation by Himalia,11/18/2020,21:04,11/18/2020,21:04,False,"Coord Star: 19 40 15.9296 -22 09 51.8910
C/A: 0.269 arcsec
P/A 352.18 deg
Velocity: 32.38 km/s
Distance: 5.65 AU
MagR: 16.9
",False
Ocultation by Himalia,11/19/2020,07:47,11/19/2020,07:47,False,"Coord Star: 19 40 37.7177 -22 09 10.4780
C/A: 0.526 arcsec
P/A 352.13 deg
Velocity: 32.55 km/s
Distance: 5.66 AU
MagR: 15.8
",False
Ocultation by Himalia,11/21/2020,02:03,11/21/2020,02:03,False,"Coord Star: 19 42 04.4915 -22 06 20.3690
C/A: 0.484 arcsec
P/A 171.91 deg
Velocity: 33.23 km/s
Distance: 5.68 AU
MagR: 16.8
",False
Ocultation by Himalia,11/21/2020,04:44,11/21/2020,04:44,False,"Coord Star: 19 42 10.0717 -22 06 10.9430
C/A: 1.121 arcsec
P/A 351.89 deg
Velocity: 33.27 km/s
Distance: 5.68 AU
MagR: 14.7
",False
Ocultation by Himalia,11/21/2020,11:13,11/21/2020,11:13,False,"Coord Star: 19 42 23.4927 -22 05 44.2520
C/A: 1.075 arcsec
P/A 351.85 deg
Velocity: 33.37 km/s
Distance: 5.68 AU
MagR: 17.0
",False
Ocultation by Himalia,11/21/2020,22:40,11/21/2020,22:40,False,"Coord Star: 19 42 47.3215 -22 04 56.7720
C/A: 1.19 arcsec
P/A 351.79 deg
Velocity: 33.55 km/s
Distance: 5.69 AU
MagR: 17.1
",False
Ocultation by Himalia,11/24/2020,03:09,11/24/2020,03:09,False,"Coord Star: 19 44 37.6805 -22 01 11.9840
C/A: 1.611 arcsec
P/A 351.51 deg
Velocity: 34.36 km/s
Distance: 5.72 AU
MagR: 14.8
",False
Ocultation by Himalia,11/24/2020,14:12,11/24/2020,14:12,False,"Coord Star: 19 45 01.1283 -22 00 20.5220
C/A: 0.97 arcsec
P/A 171.45 deg
Velocity: 34.53 km/s
Distance: 5.72 AU
MagR: 14.9
",False
Ocultation by Himalia,11/26/2020,04:56,11/26/2020,04:56,False,"Coord Star: 19 46 24.1184 -21 57 25.5370
C/A: 0.269 arcsec
P/A 171.26 deg
Velocity: 35.11 km/s
Distance: 5.74 AU
MagR: 16.0
",False
Ocultation by Himalia,11/26/2020,07:45,11/26/2020,07:45,False,"Coord Star: 19 46 30.1930 -21 57 14.1610
C/A: 1.37 arcsec
P/A 351.23 deg
Velocity: 35.15 km/s
Distance: 5.75 AU
MagR: 15.3
",False
Ocultation by Himalia,11/27/2020,00:02,11/27/2020,00:02,False,"Coord Star: 19 47 05.4200 -21 55 58.6680
C/A: 1.886 arcsec
P/A 351.14 deg
Velocity: 35.39 km/s
Distance: 5.75 AU
MagR: 15.5
",False
Ocultation by Himalia,11/27/2020,14:13,11/27/2020,14:13,False,"Coord Star: 19 47 36.2011 -21 54 47.8790
C/A: 1.808 arcsec
P/A 171.07 deg
Velocity: 35.59 km/s
Distance: 5.76 AU
MagR: 15.3
",False
Ocultation by Himalia,11/29/2020,23:56,11/29/2020,23:56,False,"Coord Star: 19 49 42.8981 -21 50 07.0000
C/A: 0.585 arcsec
P/A 170.77 deg
Velocity: 36.41 km/s
Distance: 5.79 AU
MagR: 16.4
",False
Ocultation by Himalia,12/01/2020,03:00,12/01/2020,03:00,False,"Coord Star: 19 50 43.0569 -21 47 52.0870
C/A: 1.846 arcsec
P/A 350.62 deg
Velocity: 36.79 km/s
Distance: 5.8 AU
MagR: 14.8
",False
Ocultation by Himalia,12/02/2020,16:09,12/02/2020,16:09,False,"Coord Star: 19 52 06.2325 -21 44 35.1240
C/A: 1.558 arcsec
P/A 170.42 deg
Velocity: 37.29 km/s
Distance: 5.82 AU
MagR: 16.7
",False
Ocultation by Himalia,12/02/2020,17:36,12/02/2020,17:36,False,"Coord Star: 19 52 09.5182 -21 44 29.2350
C/A: 0.261 arcsec
P/A 350.4 deg
Velocity: 37.32 km/s
Distance: 5.82 AU
MagR: 17.0
",False
Ocultation by Himalia,12/05/2020,01:57,12/05/2020,01:57,False,"Coord Star: 19 54 17.2752 -21 39 24.1770
C/A: 0.682 arcsec
P/A 350.11 deg
Velocity: 38.06 km/s
Distance: 5.85 AU
MagR: 13.0
",False
Ocultation by Himalia,12/09/2020,08:59,12/09/2020,08:59,False,"Coord Star: 19 58 15.2824 -21 29 29.6800
C/A: 0.745 arcsec
P/A 349.57 deg
Velocity: 39.35 km/s
Distance: 5.89 AU
MagR: 17.1
",False
Ocultation by Himalia,12/10/2020,05:28,12/10/2020,05:28,False,"Coord Star: 19 59 03.2044 -21 27 23.6840
C/A: 1.548 arcsec
P/A 169.48 deg
Velocity: 39.6 km/s
Distance: 5.9 AU
MagR: 16.5
",False
Ocultation by Himalia,12/12/2020,09:08,12/12/2020,09:08,False,"Coord Star: 20 01 05.0830 -21 22 06.4790
C/A: 1.627 arcsec
P/A 349.2 deg
Velocity: 40.2 km/s
Distance: 5.92 AU
MagR: 13.9
",False
Ocultation by Himalia,12/17/2020,04:30,12/17/2020,04:30,False,"Coord Star: 20 05 41.1960 -21 09 26.6700
C/A: 1.06 arcsec
P/A 168.61 deg
Velocity: 41.43 km/s
Distance: 5.96 AU
MagR: 15.2
",False
Ocultation by Himalia,12/19/2020,09:10,12/19/2020,09:10,False,"Coord Star: 20 07 48.9733 -21 03 22.0230
C/A: 0.848 arcsec
P/A 168.34 deg
Velocity: 41.95 km/s
Distance: 5.98 AU
MagR: 15.9
",False
Ocultation by Himalia,12/19/2020,13:53,12/19/2020,13:53,False,"Coord Star: 20 08 00.5178 -21 02 50.7300
C/A: 1.233 arcsec
P/A 348.3 deg
Velocity: 41.99 km/s
Distance: 5.98 AU
MagR: 16.4
",False
Ocultation by Leda,01/28/2016,23:26,01/28/2016,23:26,False,"Coord Star: 11 31 44.3354 +04 10 17.3790
C/A: 0.001 arcsec
P/A 213.85 deg
Velocity: -6.64 km/s
Distance: 4.71 AU
MagR: 13.3
",False
Ocultation by Leda,03/07/2016,00:08,03/07/2016,00:08,False,"Coord Star: 11 21 08.1282 +05 51 23.2190
C/A: 0.432 arcsec
P/A 30.74 deg
Velocity: -14.74 km/s
Distance: 4.49 AU
MagR: 14.2
",False
Ocultation by Leda,08/06/2016,20:03,08/06/2016,20:03,False,"Coord Star: 11 33 51.2181 +03 54 36.0200
C/A: 0.582 arcsec
P/A 205.91 deg
Velocity: 34.22 km/s
Distance: 6.15 AU
MagR: 16.6
",False
Ocultation by Leda,08/17/2016,11:25,08/17/2016,11:25,False,"Coord Star: 11 41 10.6804 +03 01 59.5390
C/A: 0.345 arcsec
P/A 25.32 deg
Velocity: 37.18 km/s
Distance: 6.26 AU
MagR: 10.6
",False
Ocultation by Leda,11/10/2016,23:09,11/10/2016,23:09,False,"Coord Star: 12 50 29.5180 -04 03 16.5540
C/A: 1.636 arcsec
P/A 19.85 deg
Velocity: 39.7 km/s
Distance: 6.29 AU
MagR: 17.1
",False
Ocultation by Leda,12/01/2016,08:51,12/01/2016,08:51,False,"Coord Star: 13 05 33.1529 -05 23 34.6090
C/A: 1.635 arcsec
P/A 19.44 deg
Velocity: 32.73 km/s
Distance: 6.04 AU
MagR: 14.8
",False
Ocultation by Leda,12/17/2016,20:15,12/17/2016,20:15,False,"Coord Star: 13 15 45.5377 -06 16 54.6400
C/A: 0.623 arcsec
P/A 199.19 deg
Velocity: 25.51 km/s
Distance: 5.79 AU
MagR: 14.0
",False
Ocultation by Leda,12/26/2016,03:02,12/26/2016,03:02,False,"Coord Star: 13 20 02.5116 -06 39 04.0790
C/A: 0.76 arcsec
P/A 199.1 deg
Velocity: 21.46 km/s
Distance: 5.65 AU
MagR: 14.4
",False
Ocultation by Leda,01/09/2017,12:51,01/09/2017,12:51,False,"Coord Star: 13 25 51.4895 -07 08 56.5730
C/A: 1.841 arcsec
P/A 199.0 deg
Velocity: 13.9 km/s
Distance: 5.4 AU
MagR: 14.2
",False
Ocultation by Leda,01/18/2017,21:37,01/18/2017,21:37,False,"Coord Star: 13 28 22.8263 -07 21 54.0200
C/A: 0.752 arcsec
P/A 199.08 deg
Velocity: 8.8 km/s
Distance: 5.23 AU
MagR: 14.1
",False
Ocultation by Leda,01/21/2017,22:07,01/21/2017,22:07,False,"Coord Star: 13 28 57.8127 -07 24 54.8670
C/A: 0.362 arcsec
P/A 199.17 deg
Velocity: 7.14 km/s
Distance: 5.18 AU
MagR: 13.0
",False
Ocultation by Leda,04/06/2017,17:44,04/06/2017,17:44,False,"Coord Star: 13 07 46.4378 -05 42 09.5810
C/A: 1.12 arcsec
P/A 18.55 deg
Velocity: -19.76 km/s
Distance: 4.39 AU
MagR: 15.4
",False
Ocultation by Leda,04/29/2017,02:21,04/29/2017,02:21,False,"Coord Star: 12 56 05.6806 -04 42 25.4270
C/A: 1.3 arcsec
P/A 19.46 deg
Velocity: -15.86 km/s
Distance: 4.48 AU
MagR: 9.9
",False
Ocultation by Leda,04/29/2017,23:23,04/29/2017,23:23,False,"Coord Star: 12 55 42.6157 -04 40 23.3390
C/A: 1.241 arcsec
P/A 19.52 deg
Velocity: -15.58 km/s
Distance: 4.49 AU
MagR: 14.7
",False
Ocultation by Leda,06/17/2017,05:36,06/17/2017,05:36,False,"Coord Star: 12 49 16.1552 -03 56 40.4990
C/A: 1.458 arcsec
P/A 14.02 deg
Velocity: 6.85 km/s
Distance: 5.13 AU
MagR: 15.4
",False
Ocultation by Leda,06/26/2017,06:23,06/26/2017,06:23,False,"Coord Star: 12 51 15.7014 -04 05 05.1470
C/A: 0.101 arcsec
P/A 17.01 deg
Velocity: 11.09 km/s
Distance: 5.27 AU
MagR: 15.9
",False
Ocultation by Leda,07/19/2017,18:46,07/19/2017,18:46,False,"Coord Star: 12 59 57.1104 -04 50 16.9600
C/A: 1.943 arcsec
P/A 200.57 deg
Velocity: 20.82 km/s
Distance: 5.62 AU
MagR: 16.1
",False
Ocultation by Leda,08/09/2017,06:13,08/09/2017,06:13,False,"Coord Star: 13 10 42.6781 -05 53 18.7830
C/A: 1.236 arcsec
P/A 202.03 deg
Velocity: 27.92 km/s
Distance: 5.89 AU
MagR: 14.2
",False
Ocultation by Leda,09/17/2017,11:04,09/17/2017,11:04,False,"Coord Star: 13 36 59.5640 -08 35 38.8880
C/A: 1.119 arcsec
P/A 22.67 deg
Velocity: 37.53 km/s
Distance: 6.26 AU
MagR: 16.1
",False
Ocultation by Leda,12/05/2017,02:36,12/05/2017,02:36,False,"Coord Star: 14 37 57.0440 -14 30 25.7300
C/A: 0.452 arcsec
P/A 199.73 deg
Velocity: 35.18 km/s
Distance: 6.18 AU
MagR: 16.2
",False
Ocultation by Leda,12/06/2017,10:25,12/06/2017,10:25,False,"Coord Star: 14 38 55.1369 -14 35 26.9130
C/A: 1.006 arcsec
P/A 199.63 deg
Velocity: 34.88 km/s
Distance: 6.17 AU
MagR: 15.5
",False
Ocultation by Leda,12/07/2017,14:44,12/07/2017,14:44,False,"Coord Star: 14 39 46.5559 -14 39 52.8730
C/A: 0.644 arcsec
P/A 199.54 deg
Velocity: 34.61 km/s
Distance: 6.16 AU
MagR: 15.7
",False
Ocultation by Leda,12/10/2017,19:17,12/10/2017,19:17,False,"Coord Star: 14 42 04.0924 -14 51 37.9120
C/A: 1.275 arcsec
P/A 19.28 deg
Velocity: 33.85 km/s
Distance: 6.13 AU
MagR: 13.3
",False
Ocultation by Leda,12/11/2017,23:53,12/11/2017,23:53,False,"Coord Star: 14 42 54.9839 -14 55 53.6830
C/A: 0.147 arcsec
P/A 199.15 deg
Velocity: 33.55 km/s
Distance: 6.12 AU
MagR: 16.2
",False
Ocultation by Leda,12/13/2017,04:30,12/13/2017,04:30,False,"Coord Star: 14 43 45.5927 -15 00 06.1270
C/A: 1.871 arcsec
P/A 199.07 deg
Velocity: 33.25 km/s
Distance: 6.11 AU
MagR: 16.8
",False
Ocultation by Leda,12/14/2017,16:58,12/14/2017,16:58,False,"Coord Star: 14 44 49.5641 -15 05 25.5320
C/A: 1.53 arcsec
P/A 198.92 deg
Velocity: 32.86 km/s
Distance: 6.1 AU
MagR: 16.8
",False
Ocultation by Leda,12/14/2017,20:42,12/14/2017,20:42,False,"Coord Star: 14 44 56.0677 -15 05 57.9900
C/A: 1.366 arcsec
P/A 198.91 deg
Velocity: 32.82 km/s
Distance: 6.1 AU
MagR: 15.9
",False
Ocultation by Leda,12/14/2017,23:15,12/14/2017,23:15,False,"Coord Star: 14 45 00.4678 -15 06 22.3480
C/A: 1.028 arcsec
P/A 18.91 deg
Velocity: 32.79 km/s
Distance: 6.09 AU
MagR: 14.3
",False
Ocultation by Leda,12/15/2017,12:43,12/15/2017,12:43,False,"Coord Star: 14 45 23.9129 -15 08 19.2380
C/A: 1.797 arcsec
P/A 18.85 deg
Velocity: 32.64 km/s
Distance: 6.09 AU
MagR: 14.6
",False
Ocultation by Leda,12/16/2017,23:42,12/16/2017,23:42,False,"Coord Star: 14 46 24.5733 -15 13 14.5310
C/A: 1.312 arcsec
P/A 198.7 deg
Velocity: 32.25 km/s
Distance: 6.07 AU
MagR: 15.9
",False
Ocultation by Leda,12/22/2017,07:29,12/22/2017,07:29,False,"Coord Star: 14 50 01.3850 -15 30 40.1320
C/A: 0.771 arcsec
P/A 198.13 deg
Velocity: 30.77 km/s
Distance: 6.02 AU
MagR: 16.8
",False
Ocultation by Leda,12/28/2017,01:00,12/28/2017,01:00,False,"Coord Star: 14 53 46.1958 -15 48 03.9900
C/A: 0.765 arcsec
P/A 17.43 deg
Velocity: 29.08 km/s
Distance: 5.96 AU
MagR: 13.3
",False
Ocultation by Leda,01/12/2018,00:37,01/12/2018,00:37,False,"Coord Star: 15 02 48.2035 -16 26 11.2220
C/A: 0.098 arcsec
P/A 195.01 deg
Velocity: 24.4 km/s
Distance: 5.78 AU
MagR: 14.5
",False
Ocultation by Leda,01/15/2018,12:06,01/15/2018,12:06,False,"Coord Star: 15 04 43.5489 -16 33 27.0560
C/A: 0.687 arcsec
P/A 14.35 deg
Velocity: 23.25 km/s
Distance: 5.73 AU
MagR: 16.6
",False
Ocultation by Leda,01/16/2018,06:11,01/16/2018,06:11,False,"Coord Star: 15 05 07.9835 -16 34 55.9260
C/A: 0.243 arcsec
P/A 14.2 deg
Velocity: 23.0 km/s
Distance: 5.72 AU
MagR: 12.4
",False
Ocultation by Leda,01/19/2018,17:25,01/19/2018,17:25,False,"Coord Star: 15 06 57.7491 -16 41 23.7000
C/A: 0.095 arcsec
P/A 193.43 deg
Velocity: 21.83 km/s
Distance: 5.68 AU
MagR: 16.3
",False
Ocultation by Leda,01/24/2018,10:17,01/24/2018,10:17,False,"Coord Star: 15 09 19.3053 -16 49 09.4060
C/A: 0.177 arcsec
P/A 192.33 deg
Velocity: 20.22 km/s
Distance: 5.61 AU
MagR: 13.5
",False
Ocultation by Leda,02/07/2018,16:57,02/07/2018,16:57,False,"Coord Star: 15 15 33.2591 -17 05 44.8850
C/A: 1.167 arcsec
P/A 8.29 deg
Velocity: 15.14 km/s
Distance: 5.41 AU
MagR: 15.8
",False
Ocultation by Leda,02/10/2018,05:07,02/10/2018,05:07,False,"Coord Star: 15 16 29.3804 -17 07 33.6370
C/A: 1.313 arcsec
P/A 187.43 deg
Velocity: 14.2 km/s
Distance: 5.38 AU
MagR: 15.6
",False
Ocultation by Leda,02/14/2018,05:40,02/14/2018,05:40,False,"Coord Star: 15 17 52.7609 -17 09 53.9940
C/A: 1.279 arcsec
P/A 185.89 deg
Velocity: 12.66 km/s
Distance: 5.32 AU
MagR: 14.9
",False
Ocultation by Leda,02/17/2018,23:04,02/17/2018,23:04,False,"Coord Star: 15 19 02.2607 -17 11 22.6360
C/A: 1.561 arcsec
P/A 184.23 deg
Velocity: 11.2 km/s
Distance: 5.27 AU
MagR: 14.0
",False
Ocultation by Leda,03/17/2018,11:45,03/17/2018,11:45,False,"Coord Star: 15 23 11.4644 -17 04 01.1050
C/A: 1.246 arcsec
P/A 265.36 deg
Velocity: -1.97 km/s
Distance: 4.87 AU
MagR: 13.4
",False
Ocultation by Leda,04/05/2018,09:54,04/05/2018,09:54,False,"Coord Star: 15 20 59.4284 -16 43 09.5200
C/A: 0.844 arcsec
P/A 203.01 deg
Velocity: -8.22 km/s
Distance: 4.64 AU
MagR: 15.3
",False
Ocultation by Leda,04/19/2018,03:27,04/19/2018,03:27,False,"Coord Star: 15 16 55.0979 -16 22 13.5210
C/A: 1.279 arcsec
P/A 17.64 deg
Velocity: -12.44 km/s
Distance: 4.52 AU
MagR: 12.5
",False
Ocultation by Leda,04/23/2018,09:14,04/23/2018,09:14,False,"Coord Star: 15 15 18.5665 -16 15 03.7590
C/A: 0.428 arcsec
P/A 16.71 deg
Velocity: -13.46 km/s
Distance: 4.49 AU
MagR: 15.9
",False
Ocultation by Leda,05/06/2018,09:16,05/06/2018,09:16,False,"Coord Star: 15 09 38.0155 -15 52 14.9830
C/A: 0.319 arcsec
P/A 194.63 deg
Velocity: -15.59 km/s
Distance: 4.43 AU
MagR: 15.7
",False
Ocultation by Leda,05/12/2018,19:34,05/12/2018,19:34,False,"Coord Star: 15 06 33.3612 -15 41 00.1170
C/A: 0.419 arcsec
P/A 13.83 deg
Velocity: -16.06 km/s
Distance: 4.41 AU
MagR: 15.2
",False
Ocultation by Leda,05/19/2018,07:17,05/19/2018,07:17,False,"Coord Star: 15 03 23.3209 -15 30 03.2730
C/A: 0.336 arcsec
P/A 193.04 deg
Velocity: -16.09 km/s
Distance: 4.41 AU
MagR: 15.9
",False
Ocultation by Leda,05/20/2018,20:51,05/20/2018,20:51,False,"Coord Star: 15 02 37.5485 -15 27 32.9280
C/A: 1.428 arcsec
P/A 12.86 deg
Velocity: -16.03 km/s
Distance: 4.41 AU
MagR: 12.9
",False
Ocultation by Leda,06/03/2018,00:28,06/03/2018,00:28,False,"Coord Star: 14 56 28.3224 -15 08 36.5290
C/A: 0.894 arcsec
P/A 191.0 deg
Velocity: -14.6 km/s
Distance: 4.46 AU
MagR: 15.7
",False
Ocultation by Leda,06/11/2018,15:19,06/11/2018,15:19,False,"Coord Star: 14 52 53.8627 -14 59 17.8140
C/A: 0.333 arcsec
P/A 9.3 deg
Velocity: -12.84 km/s
Distance: 4.51 AU
MagR: 15.4
",False
Ocultation by Leda,06/11/2018,20:28,06/11/2018,20:28,False,"Coord Star: 14 52 48.9102 -14 59 06.2040
C/A: 0.44 arcsec
P/A 9.25 deg
Velocity: -12.79 km/s
Distance: 4.51 AU
MagR: 16.0
",False
Ocultation by Leda,06/13/2018,05:07,06/13/2018,05:07,False,"Coord Star: 14 52 18.0639 -14 57 54.9330
C/A: 0.63 arcsec
P/A 8.91 deg
Velocity: -12.45 km/s
Distance: 4.52 AU
MagR: 15.6
",False
Ocultation by Leda,06/13/2018,22:34,06/13/2018,22:34,False,"Coord Star: 14 52 01.9379 -14 57 18.2690
C/A: 0.22 arcsec
P/A 8.72 deg
Velocity: -12.26 km/s
Distance: 4.53 AU
MagR: 13.4
",False
Ocultation by Leda,06/21/2018,18:40,06/21/2018,18:40,False,"Coord Star: 14 49 25.6965 -14 52 17.5590
C/A: 0.849 arcsec
P/A 186.04 deg
Velocity: -9.99 km/s
Distance: 4.6 AU
MagR: 13.4
",False
Ocultation by Leda,07/01/2018,23:17,07/01/2018,23:17,False,"Coord Star: 14 46 56.1616 -14 50 14.3390
C/A: 1.658 arcsec
P/A 359.06 deg
Velocity: -6.57 km/s
Distance: 4.71 AU
MagR: 12.3
",False
Ocultation by Leda,07/21/2018,07:59,07/21/2018,07:59,False,"Coord Star: 14 45 22.0686 -15 00 22.1320
C/A: 0.287 arcsec
P/A 244.89 deg
Velocity: 2.74 km/s
Distance: 4.97 AU
MagR: 17.8
",False
Ocultation by Leda,07/31/2018,22:35,07/31/2018,22:35,False,"Coord Star: 14 46 22.0985 -15 13 22.2970
C/A: 0.745 arcsec
P/A 212.66 deg
Velocity: 6.94 km/s
Distance: 5.13 AU
MagR: 14.7
",False
Ocultation by Leda,08/06/2018,02:13,08/06/2018,02:13,False,"Coord Star: 14 47 19.5650 -15 21 21.8450
C/A: 0.012 arcsec
P/A 27.85 deg
Velocity: 9.26 km/s
Distance: 5.21 AU
MagR: 15.2
",False
Ocultation by Leda,08/19/2018,12:34,08/19/2018,12:34,False,"Coord Star: 14 51 15.1599 -15 46 34.4980
C/A: 1.705 arcsec
P/A 21.41 deg
Velocity: 15.57 km/s
Distance: 5.43 AU
MagR: 15.5
",False
Ocultation by Leda,08/22/2018,02:42,08/22/2018,02:42,False,"Coord Star: 14 52 14.4449 -15 52 03.0280
C/A: 1.67 arcsec
P/A 20.62 deg
Velocity: 16.8 km/s
Distance: 5.47 AU
MagR: 16.3
",False
Ocultation by Leda,09/15/2018,11:23,09/15/2018,11:23,False,"Coord Star: 15 04 57.6430 -16 50 13.8800
C/A: 0.111 arcsec
P/A 195.55 deg
Velocity: 28.22 km/s
Distance: 5.85 AU
MagR: 15.3
",False
Ocultation by Leda,09/19/2018,04:10,09/19/2018,04:10,False,"Coord Star: 15 07 24.0297 -16 59 48.1810
C/A: 0.52 arcsec
P/A 195.03 deg
Velocity: 29.86 km/s
Distance: 5.9 AU
MagR: 14.7
",False
Ocultation by Leda,09/23/2018,01:44,09/23/2018,01:44,False,"Coord Star: 15 10 06.1941 -17 10 00.2780
C/A: 1.657 arcsec
P/A 194.52 deg
Velocity: 31.54 km/s
Distance: 5.96 AU
MagR: 16.3
",False
Ocultation by Leda,09/24/2018,16:17,09/24/2018,16:17,False,"Coord Star: 15 11 15.1919 -17 14 18.0610
C/A: 1.752 arcsec
P/A 14.33 deg
Velocity: 32.22 km/s
Distance: 5.98 AU
MagR: 16.0
",False
Ocultation by Leda,09/28/2018,04:02,09/28/2018,04:02,False,"Coord Star: 15 13 49.6553 -17 23 34.3300
C/A: 1.788 arcsec
P/A 13.92 deg
Velocity: 33.65 km/s
Distance: 6.03 AU
MagR: 15.7
",False
Ocultation by Leda,09/29/2018,02:58,09/29/2018,02:58,False,"Coord Star: 15 14 32.9817 -17 26 06.5010
C/A: 0.96 arcsec
P/A 13.81 deg
Velocity: 34.03 km/s
Distance: 6.04 AU
MagR: 20.6
",False
Ocultation by Leda,10/10/2018,09:59,10/10/2018,09:59,False,"Coord Star: 15 23 35.7964 -17 56 30.2220
C/A: 0.231 arcsec
P/A 12.75 deg
Velocity: 38.22 km/s
Distance: 6.17 AU
MagR: 16.8
",False
Ocultation by Leda,10/11/2018,06:46,10/11/2018,06:46,False,"Coord Star: 15 24 19.6091 -17 58 50.2090
C/A: 0.554 arcsec
P/A 192.65 deg
Velocity: 38.5 km/s
Distance: 6.18 AU
MagR: 15.8
",False
Ocultation by Leda,10/11/2018,17:41,10/11/2018,17:41,False,"Coord Star: 15 24 42.7191 -18 00 06.0350
C/A: 1.297 arcsec
P/A 12.62 deg
Velocity: 38.65 km/s
Distance: 6.19 AU
MagR: 16.6
",False
Ocultation by Leda,01/05/2019,20:26,01/05/2019,20:26,False,"Coord Star: 16 47 08.7992 -21 24 22.1890
C/A: 0.22 arcsec
P/A 7.61 deg
Velocity: 40.49 km/s
Distance: 6.2 AU
MagR: 17.3
",False
Ocultation by Leda,01/05/2019,23:15,01/05/2019,23:15,False,"Coord Star: 16 47 15.2900 -21 24 34.7700
C/A: 0.73 arcsec
P/A 7.59 deg
Velocity: 40.46 km/s
Distance: 6.2 AU
MagR: 17.1
",False
Ocultation by Leda,01/06/2019,20:59,01/06/2019,20:59,False,"Coord Star: 16 48 05.1666 -21 26 05.1210
C/A: 1.329 arcsec
P/A 187.53 deg
Velocity: 40.23 km/s
Distance: 6.19 AU
MagR: 13.6
",False
Ocultation by Leda,01/08/2019,03:06,01/08/2019,03:06,False,"Coord Star: 16 49 13.9158 -21 28 14.6710
C/A: 1.712 arcsec
P/A 7.48 deg
Velocity: 39.88 km/s
Distance: 6.18 AU
MagR: 16.9
",False
Ocultation by Leda,01/08/2019,05:34,01/08/2019,05:34,False,"Coord Star: 16 49 19.5530 -21 28 23.8070
C/A: 0.533 arcsec
P/A 7.48 deg
Velocity: 39.85 km/s
Distance: 6.18 AU
MagR: 16.5
",False
Ocultation by Leda,01/08/2019,16:07,01/08/2019,16:07,False,"Coord Star: 16 49 43.5418 -21 29 06.4220
C/A: 0.691 arcsec
P/A 187.45 deg
Velocity: 39.73 km/s
Distance: 6.17 AU
MagR: 15.8
",False
Ocultation by Leda,01/08/2019,21:31,01/08/2019,21:31,False,"Coord Star: 16 49 55.7871 -21 29 28.3410
C/A: 1.105 arcsec
P/A 187.44 deg
Velocity: 39.67 km/s
Distance: 6.17 AU
MagR: 16.7
",False
Ocultation by Leda,01/09/2019,03:43,01/09/2019,03:43,False,"Coord Star: 16 50 09.8410 -21 29 54.1760
C/A: 0.865 arcsec
P/A 187.42 deg
Velocity: 39.59 km/s
Distance: 6.17 AU
MagR: 17.1
",False
Ocultation by Leda,01/11/2019,20:16,01/11/2019,20:16,False,"Coord Star: 16 52 34.9800 -21 34 17.5050
C/A: 0.68 arcsec
P/A 7.31 deg
Velocity: 38.81 km/s
Distance: 6.14 AU
MagR: 14.8
",False
Ocultation by Leda,01/12/2019,05:54,01/12/2019,05:54,False,"Coord Star: 16 52 56.4767 -21 34 55.9390
C/A: 0.733 arcsec
P/A 7.29 deg
Velocity: 38.69 km/s
Distance: 6.13 AU
MagR: 15.9
",False
Ocultation by Leda,01/13/2019,00:39,01/13/2019,00:39,False,"Coord Star: 16 53 38.1468 -21 36 08.6150
C/A: 0.695 arcsec
P/A 187.25 deg
Velocity: 38.46 km/s
Distance: 6.12 AU
MagR: 15.8
",False
